opeid6,name,VA_earnings,VA_condearnings,VA_emp,VA_gainfulemp
41778,The Salon Professional Academy,530.00708,-3800.9563,.11245822,.048198469
41779,Buckner Barber School,-498.33496,-5041.3208,.10889081,.03319684
41782,Vogue College of Cosmetology-San Antonio Fredericksburg,-1583.3135,-6189.3491,.11224821,.036546938
41783,Vogue College of Cosmetology,-1583.3135,-6189.3491,.11224821,.036546938
41784,Vogue College of Cosmetology-McAllen,-1601.1127,-6193.313,.10894172,.03787753
41789,Ashdown College of Health Sciences,7470.876,2445.3845,.17855643,.21373236
41791,PCCTI IT and Healthcare,4050.3438,-841.63672,.15603532,.14638904
41792,Advanced College of Cosmetology,979.42334,-3637.0835,.12205265,.052647468
41796,Entourage Institute of Beauty and Esthetics,-836.4856,-5430.3887,.10749629,.025453098
41797,United Beauty College,-448.22891,-5037.4038,.11493653,.030830132
41799,Tomorrow's Image Barber And Beauty Academy of Virginia,-97.090248,-4574.481,.1089559,.043700494
41802,Long Island Nail & Skin Care Institute,-157.78522,-4538.5317,.11315358,.025676895
41812,Southern California Health Institute,3391.8101,-1357.5142,.14290448,.12409243
41816,Integrity College of Health,5195.5479,429.69266,.15853223,.1617962
41831,Washington Barber College Inc,-176.28323,-4683.8452,.10998721,.037574016
41833,Abcott Institute,4131.3364,-753.453,.14607197,.14683007
41834,The Salon Professional Academy-North Little Rock,-989.17426,-5530.8579,.10690598,.019923082
41836,The Salon Professional Academy-Kenosha,600.97247,-3817.2754,.11224873,.049310595
41840,Paul Mitchell the School-Indianapolis,302.41739,-4144.9937,.11124417,.079644419
41842,Taylor Andrews Academy-St George,202.42763,-4274.0605,.10906384,.051314645
41843,Paul Mitchell the School-Ardmore,-1052.295,-5672.8755,.1068438,.021997811
41844,Seymour Beauty Academy,-1105.0851,-5757.3149,.10638044,.017271418
41845,Christine Valmy International School of Esthetics & Cosmetology,-992.01288,-5530.2051,.10691436,.019878596
41847,Protege Academy,-1060.4884,-5719.9077,.10679033,.022826884
41848,Vantage College,2471.074,-2427.5798,.143603,.13833128
41849,College of International Esthetics Inc,-148.37167,-4728.5352,.11282757,.029501123
41851,Northeast Technical Institute,4531.1367,317.13177,.13445656,.15221253
41852,Salinas Beauty College Inc,161.32507,-4277.54,.11087429,.042988412
41854,National Personal Training Institute of Colorado,-715.2251,-5182.5068,.11048138,.04649885
41856,Medical Allied Career Center,5001.5669,177.00584,.14991973,.16363883
41857,Academy for Salon Professionals,-1049.2546,-5789.4663,.10830043,.020737957
41859,Elite School of Cosmetology,453.0062,-3745.7024,.11160799,.043608412
41863,Paul Mitchell the School-Las Vegas,1626.1788,-2585.5872,.11506832,.10063472
41866,Summit Salon Academy-Kokomo,-1018.0677,-5738.8706,.11501611,.020042336
41869,International College of Beauty Arts & Sciences,-957.43402,-5601.1196,.11672843,.015549918
41870,Donna's Academy of Hair Design,-764.75165,-5278.8887,.1077164,.024447177
41872,New Beginning College of Cosmetology,-565.90747,-5102.0879,.11650896,.024210906
41873,Hair Academy,-975.8631,-5571.5444,.10845655,.017292224
41874,John Amico School of Hair Design,-697.99011,-5326.6553,.1081285,.030760691
41877,Crevier's Academy of Cosmetology Arts,322.49036,-3935.6924,.10880217,.034866974
41883,Florida Academy,1997.4164,-2778.7163,.14165552,.089207441
41887,ASI Career Institute,3498.9658,-913.13025,.14107384,.11840621
41890,Long Island Barber Institute,-123.72183,-4546.3647,.11305302,.026210716
41891,Salon Institute-Toledo Campus,1654.981,-2502.3142,.12281468,.064248361
41892,The Salon Professional Academy-Shorewood,-516.75592,-4893.7729,.10855824,.061919753
41894,Reflections Academy of Beauty,-151.09462,-4509.2734,.11032365,.03708528
41896,State Career College,4360.6782,-545.44318,.15075667,.14913481
41898,Academy for Salon Professionals,-1167.3239,-5861.9097,.10472579,.02219943
41900,Radians College,6187.8311,1090.0782,.17258762,.21661636
41903,American Institute of Medical Sonography,5119.9102,208.03517,.15189926,.16029194
41905,New York School of Esthetics & Day Spa,-180.08167,-4768.2031,.11284663,.029923359
41908,Santa Ana Beauty College,1311.5078,-3702.5974,.14342839,.080297604
41909,Sutter Beauty College,48.214993,-4446.8735,.11714822,.039196279
41911,Destination Academy for Spa and Salon Professionals,-298.95581,-4559.0415,.10657623,.037886795
41912,Classic Cooking Academy,-72.62677,-4558.1143,.11290219,.027011447
41914,School of Court Reporting,5183.5127,1177.6116,.14622134,.12445443
41915,Tooele Technical College,5060.9609,1651.2817,.13827004,.15637772
41919,Paul Mitchell the School-Spokane,-477.21298,-4918.9805,.10788283,.06604477
41920,Curve Metric School of Hair Design,188.79143,-4263.7144,.11919081,.039395023
41921,American Medical Academy,5453.6899,682.8717,.16220094,.18062383
41925,Westchester College of Nursing & Allied Health,5088.5977,472.65634,.15340766,.16386613
41926,Palmetto Beauty School,129.6151,-4317.208,.11089335,.043410648
41930,RGV Careers,3945.6462,-914.82825,.14631066,.14303526
41935,LeMelange Academy of Hair,-1076.7368,-5706.0664,.11310449,.016531311
41940,School District of Indian River County-Technical Center for Career and Adult Education,9460.0332,5207.7734,.16992985,.25417972
41942,Aparicio-Levy Technical College,7320.4043,3389.9812,.14869541,.19785261
41943,Colton-Redlands-Yucaipa Regional Occupational Program,9667.2725,5537.9771,.16608123,.25253496
41945,Aveda Institute-Tucson,-1660.7832,-6253.9082,.10308143,.039634038
41948,Velvet Touch Academy of Cosmetology,28.88574,-4510.5234,.11762881,.032900997
41949,Tillamook Bay Community College,5900.3633,2347.5437,.14459643,.17865132
41951,Ambiance Beauty & Barber Academy Inc,188.79143,-4263.7144,.11919081,.039395023
41952,Diamond Beauty College,837.9967,-4128.2471,.12937075,.072151333
41953,Montage Academy,-398.35803,-4778.4873,.11273514,.035228658
41975,University Academy of Hair Design,-1076.7368,-5706.0664,.11310449,.016531311
41976,Florida Institute of Recording Sound and Technology,3202.0857,-2002.45,.12739828,.11844364
42026,New Dimensions Beauty Academy Inc,-230.82904,-4574.708,.10637512,.038954437
42028,Panache Academy of Beauty,325.25226,-3850.8479,.11065768,.038987327
42029,Jolei's Hair Institute,-1133.5311,-5732.4609,.10695936,.022256687
42031,Paul Mitchell the School-Reno,188.53827,-4247.2646,.10948984,.05036578
42032,Boise Barber College,837.35046,-3302.4602,.11058644,.060729701
42033,Aveda Institute-Des Moines,3053.6152,-1574.5037,.14067046,.10689862
42034,Arkansas State University-Newport,8768.5879,4929.2056,.17442596,.22219194
42035,Austin Kade Academy,445.28314,-3976.8174,.11864836,.044851184
42036,Franklin Hair Academy School of Cosmetology,-1133.5311,-5732.4609,.10695936,.022256687
42038,Woodruff Medical Training and Testing,5672.4023,902.6759,.15516837,.16586946
42043,Aesthetic Science Institute,-242.50916,-4714.3926,.11934371,.02232961
42045,Elaine Sterling Institute,166.08429,-4492.1299,.12314618,.044532053
42046,Beauty and Health Institute,2177.4026,-2719.0352,.1390917,.088024393
42047,Paul Mitchell the School-Raleigh,-986.36908,-5553.9419,.10666326,.053434521
42048,American College of Barbering,34.021919,-4443.6099,.11719012,.038973853
42052,Wade Gordon Hairdressing Academy,-1133.5311,-5732.4609,.10695936,.022256687
42055,Lil Lou's Beauty and Barber College LLC,-580.10059,-5098.8242,.11655086,.02398848
42058,SAE Institute of Technology-Los Angeles,2408.1257,-2231.2068,.11476207,.1425083
42062,Digital Film Academy,3391.4355,-1706.2913,.13181144,.12149759
42063,Florida Vocational Institute,3745.1428,-1055.1875,.14952725,.13442132
42064,Helms College,1712.9167,-2977.9731,.12735593,.084966131
42066,SAE Institute of Technology-Atlanta,3982.5122,-756.63257,.13118543,.17939232
42067,Elite Welding Academy LLC,1381.5432,-2955.1021,.13089034,.072321244
42068,Advance Beauty Techs Academy,-1045.1903,-5592.9077,.11443157,.012159898
42072,Academy di Firenze,-812.8299,-5115.6113,.10716684,.014311349
42073,School for Allied Health Professionals,4951.959,-329.36108,.16135739,.13725114
42075,Medical Career Institute,4831.7798,125.99737,.15394928,.15820706
42076,American Academy of Personal Training,-590.23901,-4956.3076,.1188828,.039837852
42079,SAE Institute of Technology-Miami,2481.5171,-2013.285,.11491819,.13906257
42080,Technology Center,2809.0366,-1202.2506,.11537747,.095812611
42084,Riverside County Office of Education-School of Career Education,7351.6997,3935.9722,.15018097,.20559356
42088,Brittany Beauty Academy,-958.86926,-5517.6846,.11521412,.016374178
42089,Advanced Career Institute,2285.166,-1901.9088,.12208018,.09121377
42090,San Francisco College of Cosmetology,-247.10342,-4754.2769,.11401834,.034427535
42092,South Dade Technical College-South Dade Skills Center Campus,6180.2573,2282.5532,.15734513,.17233598
42095,Shear Finesse Hairstyling Academy,2.0329676,-4583.4517,.10974296,.046090104
42098,Hinton Barber and Beauty College,-1133.5311,-5732.4609,.10695936,.022256687
42101,Stella and Charles Guttman Community College,12996.421,8886.0771,.18554164,.31841403
42103,Medspa Academies,-1133.5311,-5732.4609,.10695936,.022256687
42107,New York Institute of Beauty,-351.55377,-5268.3364,.12905893,.015354737
42108,Ultrasound Medical Institute,8237.0254,3230.9602,.17428246,.23074366
42110,The Salon Professional Academy-Huntsville,140.03548,-4272.6445,.11093714,.042654775
42112,Brighton Institute of Cosmetology,-1144.8635,-5690.3999,.11330561,.015463671
42115,Beautiful You School of Nail Technology,-948.35895,-5615.4951,.10996522,.014883792
42117,Harmon's Beauty School,92.580528,-4857.6172,.12839964,.035104692
42118,College of Western Idaho,7830.0439,4412.5459,.15387766,.21165635
42119,Xavier College School of Nursing,5906.354,1183.2501,.15314047,.18184642
42121,Academy of Salon Professionals,-1099.3427,-5759.5674,.11307804,.017326018
42125,Cactus Academy,862.76379,-3811.7368,.11671475,.057784975
42132,Kaizen Beauty Academy,-1090.9519,-5742.252,.10683366,.022923963
42133,Southern Texas Careers Academy,-1069.6624,-5747.1479,.10677081,.023257602
42134,Access Careers,3741.6101,-1199.9221,.14270623,.14023258
42135,Sharp Edgez Barber Institute,-108.36312,-4657.2251,.1170201,.026737437
42136,River Valley Cosmetology Institute,-201.33179,-4679.9639,.1178876,.031602781
42138,The Salon Professional Academy-Nashville,-491.98648,-4886.248,.10912059,.030232407
42141,Cosmotech School of Cosmetology,-931.80609,-5580.3467,.11751903,.012539105
42145,Prestige Health & Beauty Sciences Academy,2009.0942,-2830.0427,.13715169,.091967888
42146,Grace College of Barbering,-1091.1655,-6064.7314,.11622507,.014393193
42147,Luckes Beauty Academy LLC,-53.055336,-4443.728,.10904957,.041633055
42150,Total Transformation Institute of Cosmetology,-958.86926,-5517.6846,.11521412,.016374178
42152,Vibe Barber College,74.380096,-4485.6313,.11355738,.044880468
42153,Cosmo Factory Cosmetology Academy,-996.27081,-5529.2261,.10692693,.019811869
42155,Champ's Barber School,2.7751291,-4475.8794,.11096957,.045099594
42157,Ibero American College,5507.4512,884.61176,.15794192,.15823422
42163,UEI College-Santa Cruz,5374.6543,420.47836,.15516189,.19455338
42165,Rizzieri Institute,4904.8232,162.17363,.16072774,.14492953
42166,Azure College,6322.9814,1431.2749,.15995742,.18203294
